0.257	1	1.99131	-0.480835	-0.0146862	
0.258	1	1.99131	-0.480909	-0.0152197	
0.259	1	1.99131	-0.480983	-0.0157534	
0.26	1	1.99131	-0.481056	-0.0162871	
0.261	1	1.99131	-0.481128	-0.016821	
0.262	1	1.99131	-0.4812	-0.0173549	
0.263	1	1.99131	-0.481271	-0.017889	
0.264	1	1.99131	-0.481341	-0.0184231	
0.265	1	1.99131	-0.481411	-0.0189574	
0.266	1	1.99131	-0.48148	-0.0194918	
0.267	1	1.99131	-0.481548	-0.0200262	
0.268	1	1.99131	-0.481616	-0.0205608	
0.269	1	1.99131	-0.481682	-0.0210954	
0.27	1	1.99131	-0.481749	-0.0216302	
0.271	1	1.99131	-0.481814	-0.022165	
0.272	1	1.99131	-0.481879	-0.0226999	
0.273	1	1.99131	-0.481943	-0.0232349	
0.274	1	1.99131	-0.482006	-0.02377	
0.275	1	1.99131	-0.482069	-0.0243052	
0.276	1	1.99131	-0.482131	-0.0248405	
0.277	1	1.99131	-0.482192	-0.0253759	
0.278	1	1.99131	-0.482253	-0.0259114	
0.279	1	1.99131	-0.482313	-0.0264469	
0.28	1	1.99131	-0.482372	-0.0269826	
0.281	1	1.99131	-0.482431	-0.0275183	
0.282	1	1.99131	-0.482489	-0.0280541	
0.283	1	1.99131	-0.482546	-0.02859	
0.284	1	1.99131	-0.482602	-0.0291259	
0.285	1	1.99131	-0.482658	-0.029662	
0.286	1	1.99131	-0.482713	-0.0301981	
0.287	1	1.99131	-0.482768	-0.0307343	
0.288	1	1.99131	-0.482821	-0.0312706	
0.289	1	1.99131	-0.482875	-0.031807	
0.29	1	1.99131	-0.482927	-0.0323434	
0.291	1	1.99131	-0.482979	-0.0328799	
0.292	1	1.99131	-0.48303	-0.0334165	
0.293	1	1.99131	-0.48308	-0.0339532	
0.294	1	1.99131	-0.483129	-0.0344899	
0.295	1	1.99131	-0.483178	-0.0350267	
0.296	1	1.99131	-0.483227	-0.0355636	
0.297	1	1.99131	-0.483274	-0.0361006	
0.298	1	1.99131	-0.483321	-0.0366376	
0.299	1	1.99131	-0.483367	-0.0371747	
0.3	1	1.99131	-0.483413	-0.0377118	
0.301	1	1.99131	-0.483457	-0.038249	
0.302	1	1.99131	-0.483501	-0.0387863	
0.303	1	1.99131	-0.483545	-0.0393237	
0.304	1	1.99131	-0.483587	-0.0398611	
0.305	1	1.99131	-0.483629	-0.0403985	
0.306	1	1.99131	-0.483671	-0.0409361	
0.307	1	1.99131	-0.483711	-0.0414737	
0.308	1	1.99131	-0.483751	-0.0420113	
0.309	1	1.99131	-0.483791	-0.042549	
0.31	1	1.99131	-0.483829	-0.0430868	
0.311	1	1.99131	-0.483867	-0.0436246	
0.312	1	1.99131	-0.483904	-0.0441625	
0.313	1	1.99131	-0.483941	-0.0447005	
0.314	1	1.99131	-0.483976	-0.0452385	
0.315	1	1.99131	-0.484011	-0.0457765	
0.316	1	1.99131	-0.484046	-0.0463146	
0.317	1	1.99131	-0.48408	-0.0468528	
0.318	1	1.99131	-0.484113	-0.047391	
0.319	1	1.99131	-0.484145	-0.0479292	
0.32	1	1.99131	-0.484177	-0.0484675	
0.321	1	1.99131	-0.484207	-0.0490059	
0.322	1	1.99131	-0.484238	-0.0495442	
0.323	1	1.99131	-0.484267	-0.0500827	
0.324	1	1.99131	-0.484296	-0.0506212	
0.325	1	1.99131	-0.484324	-0.0511597	
0.326	1	1.99131	-0.484352	-0.0516983	
0.327	1	1.99131	-0.484378	-0.0522369	
0.328	1	1.99131	-0.484405	-0.0527756	
0.329	1	1.99131	-0.48443	-0.0533142	
0.33	1	1.99131	-0.484455	-0.053853	
0.331	1	1.99131	-0.484479	-0.0543918	
0.332	1	1.99131	-0.484502	-0.0549306	
0.333	1	1.99131	-0.484525	-0.0554694	
0.334	1	1.99131	-0.484547	-0.0560083	
0.335	1	1.99131	-0.484568	-0.0565472	
